1883.390,-0.516
1883.393,-0.338
1883.396,-0.329
1883.399,-0.282
1883.401,-0.251
1883.404,-0.299
1883.407,-0.354
1883.410,-0.396
1883.412,-0.315
1883.415,-0.180
1883.418,-0.188
1883.421,-0.157
1883.423,-0.175
1883.426,-0.252
1883.429,-0.158
1883.432,-0.126
1883.434,-0.140
1883.437,-0.253
1883.440,-0.364
1883.443,-0.233
1883.445,-0.167
1883.448,-0.185
1883.451,-0.162
1883.453,0.000
1883.456,0.024
1883.459,0.100
1883.462,0.145
1883.464,0.124
1883.467,-0.030
1883.470,0.016
1883.473,0.006
1883.475,-0.103
1883.478,-0.173
1883.481,-0.050
1883.484,-0.045
1883.486,-0.036
1883.489,0.014
1883.492,0.024
1883.495,-0.099
1883.497,-0.201
1883.500,-0.071
1883.503,-0.182
1883.505,-0.275
1883.508,-0.228
1883.511,-0.359
1883.514,-0.348
1883.516,-0.369
1883.519,-0.226
1883.522,-0.365
1883.525,-0.373
1883.527,-0.411
1883.530,-0.442
1883.533,-0.340
1883.536,-0.448
1883.538,-0.435
1883.541,-0.432
1883.544,-0.472
1883.547,-0.551
1883.549,-0.568
1883.552,-0.364
1883.555,-0.314
1883.557,-0.358
1883.560,-0.313
1883.563,-0.262
1883.566,-0.324
1883.568,-0.380
1883.571,-0.508
1883.574,-0.681
1883.577,-0.580
1883.579,-0.518
1883.582,-0.606
1883.585,-0.630
1883.588,-0.572
1883.590,-0.618
1883.593,-0.622
1883.596,-0.579
1883.599,-0.566
1883.601,-0.649
1883.604,-0.581
1883.607,-0.551
1883.610,-0.580
1883.612,-0.576
1883.615,-0.643
1883.618,-0.690
1883.621,-0.610
1883.623,-0.669
1883.626,-0.641
1883.629,-0.563
1883.631,-0.419
1883.634,-0.562
1883.637,-0.653
1883.640,-0.685
1883.642,-0.762
1883.645,-0.726
1883.648,-0.617
1883.651,-0.636
1883.653,-0.558
1883.656,-0.632
1883.659,-0.544
1883.662,-0.592
1883.664,-0.461
1883.667,-0.486
1883.670,-0.433
1883.673,-0.613
1883.675,-0.876
1883.678,-0.813
1883.681,-0.837
1883.684,-0.847
1883.686,-0.945
1883.689,-0.875
1883.692,-0.807
1883.695,-0.655
1883.697,-0.721
1883.700,-0.805
1883.703,-0.813
1883.705,-0.614
1883.708,-0.622
1883.711,-0.603
1883.714,-0.495
1883.716,-0.577
1883.719,-0.768
1883.722,-0.787
1883.725,-0.714
1883.727,-0.631
1883.730,-0.623
1883.733,-0.583
1883.736,-0.578
1883.738,-0.592
1883.741,-0.620
1883.744,-0.637
1883.747,-0.643
1883.749,-0.542
1883.752,-0.477
1883.755,-0.464
1883.758,-0.474
1883.760,-0.446
1883.763,-0.596
1883.766,-0.573
1883.768,-0.497
1883.771,-0.414
1883.774,-0.491
1883.777,-0.597
1883.779,-0.493
1883.782,-0.342
1883.785,-0.351
1883.788,-0.408
1883.790,-0.466
1883.793,-0.189
1883.796,-0.106
1883.799,-0.129
1883.801,-0.224
1883.804,-0.329
1883.807,-0.486
1883.810,-0.445
1883.812,-0.475
1883.815,-0.481
1883.818,-0.449
1883.821,-0.476
1883.823,-0.439
1883.826,-0.532
1883.829,-0.683
1883.832,-0.802
1883.834,-0.898
1883.837,-0.817
1883.840,-0.813
1883.842,-0.619
1883.845,-0.597
1883.848,-0.517
1883.851,-0.383
1883.853,-0.376
1883.856,-0.500
1883.859,-0.622
1883.862,-0.963
